,Latitude,Logitude,VWC
0,896711.2387,4645758.153,0.41884930760333494
1,896720.638,4645758.153,0.417424962083796
2,896730.0373,4645758.153,0.4116686266619065
3,896739.4365,4645758.153,0.4076475332615087
4,896748.8358,4645758.153,0.4061052806945514
5,896316.4697,4645748.753,0.4209793509969879
6,896325.869,4645748.753,0.3695142091462911
7,896335.2682,4645748.753,0.42171659191298544
8,896344.6675,4645748.753,0.4279028550941467
9,896673.6417,4645748.753,0.4167906145724302
10,896683.0409,4645748.753,0.4186118042621606
11,896692.4402,4645748.753,0.4185874315152604
12,896701.8395,4645748.753,0.39444618414628696
13,896711.2387,4645748.753,0.39875654864758103
14,896720.638,4645748.753,0.39853458580962436
15,896730.0373,4645748.753,0.38970209450507287
16,896739.4365,4645748.753,0.40131341618579564
17,896748.8358,4645748.753,0.3713552905221004
18,896758.235,4645748.753,0.404963743480114
19,896241.2756,4645739.354,0.4314095576579998
20,896250.6749,4645739.354,0.37056620959707637
21,896260.0741,4645739.354,0.38743476690480816
22,896269.4734,4645739.354,0.3993062583068598
23,896278.8727,4645739.354,0.3603885679519332
24,896288.2719,4645739.354,0.35473537682527434
25,896297.6712,4645739.354,0.3838126003143508
26,896307.0705,4645739.354,0.4173569970100254
27,896316.4697,4645739.354,0.37341766707414226
28,896325.869,4645739.354,0.39415759091561
29,896335.2682,4645739.354,0.4218608227303888
30,896344.6675,4645739.354,0.4234857482125943
31,896354.0668,4645739.354,0.39727371883027274
32,896363.466,4645739.354,0.423050898916997
33,896372.8653,4645739.354,0.38070454203701654
34,896382.2646,4645739.354,0.420259835101839
35,896654.8432,4645739.354,0.4167022514228415
36,896664.2424,4645739.354,0.3944091850132253
37,896673.6417,4645739.354,0.3935788113845265
38,896683.0409,4645739.354,0.4070642340370812
39,896692.4402,4645739.354,0.4029550981643042
40,896701.8395,4645739.354,0.39663246963247456
41,896711.2387,4645739.354,0.39428732501407454
42,896720.638,4645739.354,0.41476117945625524
43,896730.0373,4645739.354,0.39167400598411883
44,896739.4365,4645739.354,0.4057535478389189
45,896748.8358,4645739.354,0.3860314877252645
46,896758.235,4645739.354,0.4017887483139719
47,896767.6343,4645739.354,0.40123549438508554
48,896222.4771,4645729.955,0.43067524348949726
49,896231.8764,4645729.955,0.37463439731661763
50,896241.2756,4645729.955,0.2928057452595597
51,896250.6749,4645729.955,0.3940303625901515
52,896260.0741,4645729.955,0.3896247001862557
53,896269.4734,4645729.955,0.3461419061946511
54,896278.8727,4645729.955,0.3519606163584051
55,896288.2719,4645729.955,0.307679150536173
56,896297.6712,4645729.955,0.3921698495600196
57,896307.0705,4645729.955,0.39078355596193726
58,896316.4697,4645729.955,0.3701171464988068
59,896325.869,4645729.955,0.39049275350349444
60,896335.2682,4645729.955,0.41079438010388675
61,896344.6675,4645729.955,0.3772164586977138
62,896354.0668,4645729.955,0.4130974311518399
63,896363.466,4645729.955,0.41709647878958495
64,896372.8653,4645729.955,0.41630539992434745
65,896382.2646,4645729.955,0.39640861484881723
66,896391.6638,4645729.955,0.41601638477513947
67,896401.0631,4645729.955,0.41602713815133724
68,896466.8579,4645729.955,0.42686383563699115
69,896476.2572,4645729.955,0.4285283123589211
70,896636.0446,4645729.955,0.41995969644308867
71,896645.4439,4645729.955,0.41578523620327734
72,896654.8432,4645729.955,0.3960472994319382
73,896664.2424,4645729.955,0.3997259263100422
74,896673.6417,4645729.955,0.39603525458435684
75,896683.0409,4645729.955,0.3935504235184863
76,896692.4402,4645729.955,0.4062625744804728
77,896701.8395,4645729.955,0.4023431468323008
78,896711.2387,4645729.955,0.40580161764989114
79,896720.638,4645729.955,0.39335447777485044
80,896730.0373,4645729.955,0.40883146641035495
81,896739.4365,4645729.955,0.34942554225011074
82,896748.8358,4645729.955,0.3930007452300297
83,896758.235,4645729.955,0.39135799396791593
84,896767.6343,4645729.955,0.4001260198902006
85,896203.6786,4645720.555,0.4267151618997539
86,896213.0778,4645720.555,0.33607328336716086
87,896222.4771,4645720.555,0.3990581379323435
88,896231.8764,4645720.555,0.39280791982667357
89,896241.2756,4645720.555,0.3910204111515149
90,896250.6749,4645720.555,0.32961422371901866
91,896260.0741,4645720.555,0.3849488616757311
92,896269.4734,4645720.555,0.40345187156506396
93,896278.8727,4645720.555,0.37112081785595297
94,896288.2719,4645720.555,0.3732231327229155
95,896297.6712,4645720.555,0.40322615418902064
96,896307.0705,4645720.555,0.3648681699548865
97,896316.4697,4645720.555,0.4038788154525084
98,896325.869,4645720.555,0.37298042553126065
99,896335.2682,4645720.555,0.39337839230227784
100,896344.6675,4645720.555,0.38736991351594036
101,896354.0668,4645720.555,0.30842838548101253
102,896363.466,4645720.555,0.3915552098313757
103,896372.8653,4645720.555,0.41153428471213827
104,896382.2646,4645720.555,0.3945945967797973
105,896391.6638,4645720.555,0.3935609320741642
106,896401.0631,4645720.555,0.3941553443917424
107,896410.4623,4645720.555,0.4141590600214673
108,896448.0594,4645720.555,0.4240173890888336
109,896457.4587,4645720.555,0.42453951332550954
110,896466.8579,4645720.555,0.4260219574122882
111,896476.2572,4645720.555,0.4020602592340574
112,896485.6564,4645720.555,0.39816006415763455
113,896495.0557,4645720.555,0.4228331054879307
114,896504.455,4645720.555,0.41921811275680376
115,896617.2461,4645720.555,0.4224018003807603
116,896626.6454,4645720.555,0.3683395176905235
117,896636.0446,4645720.555,0.4180312446967737
118,896645.4439,4645720.555,0.3949566971489731
119,896654.8432,4645720.555,0.3948046428111462
120,896664.2424,4645720.555,0.41341658346762655
121,896673.6417,4645720.555,0.40556400157844985
122,896683.0409,4645720.555,0.39414901402219393
123,896692.4402,4645720.555,0.3999485226782525
124,896701.8395,4645720.555,0.3998507876338019
125,896711.2387,4645720.555,0.3907644280115886
126,896720.638,4645720.555,0.39167846557141345
127,896730.0373,4645720.555,0.3907825221475433
128,896739.4365,4645720.555,0.38816002066799526
129,896748.8358,4645720.555,0.38526181624382594
130,896758.235,4645720.555,0.39897170620888756
131,896203.6786,4645711.156,0.38887438996221163
132,896213.0778,4645711.156,0.3948843269229811
133,896222.4771,4645711.156,0.3497346906271467
134,896231.8764,4645711.156,0.282527881143082
135,896241.2756,4645711.156,0.3897579488949581
136,896250.6749,4645711.156,0.37609296716695456
137,896260.0741,4645711.156,0.35393340938644274
138,896269.4734,4645711.156,0.39762304376379004
139,896278.8727,4645711.156,0.38053887941169035
140,896288.2719,4645711.156,0.3817719992504372
141,896297.6712,4645711.156,0.3824404147081156
142,896307.0705,4645711.156,0.40115066815385425
143,896316.4697,4645711.156,0.4002516919233491
144,896325.869,4645711.156,0.3398788930731119
145,896335.2682,4645711.156,0.40009204438799134
146,896344.6675,4645711.156,0.38102240786512376
147,896354.0668,4645711.156,0.36983392220595024
148,896363.466,4645711.156,0.4068378200362155
149,896372.8653,4645711.156,0.38926735642915594
150,896382.2646,4645711.156,0.4028603065682138
151,896391.6638,4645711.156,0.3877015791944387
152,896401.0631,4645711.156,0.4104238528790895
153,896410.4623,4645711.156,0.41159530878876105
154,896438.6601,4645711.156,0.3972351487498882
155,896448.0594,4645711.156,0.3926765142078831
156,896457.4587,4645711.156,0.40340038373460746
157,896466.8579,4645711.156,0.3930572403986588
158,896476.2572,4645711.156,0.39392538561063734
159,896485.6564,4645711.156,0.3948194646982414
160,896495.0557,4645711.156,0.4194637698135127
161,896504.455,4645711.156,0.3923747159198093
162,896513.8542,4645711.156,0.3927716676421995
163,896523.2535,4645711.156,0.39252872928377025
164,896532.6528,4645711.156,0.4135623429451206
165,896598.4476,4645711.156,0.4195230288739768
166,896607.8468,4645711.156,0.26593194942089643
167,896617.2461,4645711.156,0.39149804194669635
168,896626.6454,4645711.156,0.3968734451150399
169,896636.0446,4645711.156,0.3905421518734712
170,896645.4439,4645711.156,0.33687158619016266
171,896654.8432,4645711.156,0.3974147855247631
172,896664.2424,4645711.156,0.4131836574775853
173,896673.6417,4645711.156,0.38879891139307843
174,896683.0409,4645711.156,0.39385034253269346
175,896692.4402,4645711.156,0.39094903199261105
176,896701.8395,4645711.156,0.40005121708520597
177,896711.2387,4645711.156,0.39583424920534405
178,896720.638,4645711.156,0.39414293542315154
179,896730.0373,4645711.156,0.4075856543820854
180,896739.4365,4645711.156,0.4098035705837014
181,896748.8358,4645711.156,0.40399655774642446
182,896758.235,4645711.156,0.40378185678668205
183,896194.2793,4645701.757,0.4106898256413696
184,896203.6786,4645701.757,0.4056370017294233
185,896213.0778,4645701.757,0.3399478974246288
186,896222.4771,4645701.757,0.40802208767786047
187,896231.8764,4645701.757,0.33940909083508575
188,896241.2756,4645701.757,0.313305351617473
189,896250.6749,4645701.757,0.37883477328541076
190,896260.0741,4645701.757,0.37405533005792013
191,896269.4734,4645701.757,0.39609748370989484
192,896278.8727,4645701.757,0.38652412981230394
193,896288.2719,4645701.757,0.3785756406807004
194,896297.6712,4645701.757,0.3966405160895674
195,896307.0705,4645701.757,0.3975080386302268
196,896316.4697,4645701.757,0.3844828597610904
197,896325.869,4645701.757,0.3983812101014109
198,896335.2682,4645701.757,0.3823347371134176
199,896344.6675,4645701.757,0.3990399615146374
200,896354.0668,4645701.757,0.4029561148534195
201,896363.466,4645701.757,0.40456228440368397
202,896372.8653,4645701.757,0.3870958033625785
203,896382.2646,4645701.757,0.4067649643660067
204,896391.6638,4645701.757,0.3882272110087784
205,896401.0631,4645701.757,0.39839949366092753
206,896410.4623,4645701.757,0.35332883996685077
207,896419.8616,4645701.757,0.3010733682091006
208,896429.2609,4645701.757,0.4082529708197095
209,896438.6601,4645701.757,0.36636475086593046
210,896448.0594,4645701.757,0.420024344964253
211,896457.4587,4645701.757,0.3698010649645322
212,896466.8579,4645701.757,0.39809515720996663
213,896476.2572,4645701.757,0.3973957147905895
214,896485.6564,4645701.757,0.33583165206460563
215,896495.0557,4645701.757,0.3673249761021294
216,896504.455,4645701.757,0.4145453739283807
217,896513.8542,4645701.757,0.39459201704360364
218,896523.2535,4645701.757,0.3930556903411705
219,896532.6528,4645701.757,0.39372966102256685
220,896542.052,4645701.757,0.3919486404114433
221,896551.4513,4645701.757,0.39626474978134407
222,896560.8505,4645701.757,0.41744797963209296
223,896570.2498,4645701.757,0.39232415954773253
224,896579.6491,4645701.757,0.3919004120851588
225,896589.0483,4645701.757,0.394607559813012
226,896598.4476,4645701.757,0.3852109616871834
227,896607.8468,4645701.757,0.3835549288314365
228,896617.2461,4645701.757,0.39098178278573326
229,896626.6454,4645701.757,0.2753393016165786
230,896636.0446,4645701.757,0.3978501847763638
231,896645.4439,4645701.757,0.38831204569000277
232,896654.8432,4645701.757,0.40883455547089664
233,896664.2424,4645701.757,0.4101009156392492
234,896673.6417,4645701.757,0.3888176857824193
235,896683.0409,4645701.757,0.3894418504535725
236,896692.4402,4645701.757,0.38901460529254606
237,896701.8395,4645701.757,0.3925202851018218
238,896711.2387,4645701.757,0.3948504839213555
239,896720.638,4645701.757,0.38936465325374764
240,896730.0373,4645701.757,0.3970307594817255
241,896739.4365,4645701.757,0.3893545410269008
242,896748.8358,4645701.757,0.39175248144305536
243,896194.2793,4645692.358,0.40563555613496266
244,896203.6786,4645692.358,0.39633600568204136
245,896213.0778,4645692.358,0.4005879117224588
246,896222.4771,4645692.358,0.3749914089358852
247,896231.8764,4645692.358,0.39500572856738
248,896241.2756,4645692.358,0.39549983739654515
249,896250.6749,4645692.358,0.3887690869152917
250,896260.0741,4645692.358,0.39530725763665087
251,896269.4734,4645692.358,0.381242471314266
252,896278.8727,4645692.358,0.39593173668814863
253,896288.2719,4645692.358,0.3801264055517981
254,896297.6712,4645692.358,0.39477927326248385
255,896307.0705,4645692.358,0.3946639589122917
256,896316.4697,4645692.358,0.39633694213825965
257,896325.869,4645692.358,0.3966502283299619
258,896335.2682,4645692.358,0.3971006287995292
259,896344.6675,4645692.358,0.3995897186079656
